Invoice ID,Customer ID,Customer Name,Branch,City,State,Customer Type,Gender,Brand,Product,Product Line,Unit Price,Quantity,Discount %,Discount Amount,Tax,Total,Date,Time,Payment,COGS,Gross Margin %,Gross Income,Rating,Salesperson,Stock Available
INV00010008,CUST2018,Aarav Ghosh,Delhi NCR,New Delhi,Delhi,Member,Male,Britannia,Good Day Biscuits,Snacks,756.83,8,5,302.73,287.6,6039.51,2022-02-26,15:45,Debit Card,6054.64,4.7619,287.6,5.8,Krishna Reddy,42
INV00010009,CUST1454,Ananya Reddy,Bengaluru,Bengaluru,Karnataka,Regular,Male,Cadbury,Bournvita,Health,341.67,4,15,205.0,58.08,1219.76,2022-08-11,17:22,Debit Card,1366.68,4.7619,58.08,4.3,Akash Gupta,118
INV00010010,CUST2193,Aditya Ghosh,Chennai,Chennai,Tamil Nadu,Regular,Male,Britannia,Good Day Biscuits,Snacks,715.68,2,5,71.57,67.99,1427.78,2023-10-07,09:52,Credit Card,1431.36,4.7619,67.99,5.9,Rohan Verma,91
INV00010011,CUST1000,Aarav Gupta,Kolkata Central,Kolkata,West Bengal,Regular,Male,Amul,Amul Milk,Dairy,286.95,2,5,28.7,27.26,572.46,2022-10-06,21:57,Debit Card,573.9,4.7619,27.26,5.1,Saanvi Singh,153
INV00010012,CUST1493,Neha Das,Pune,Pune,Maharashtra,Regular,Male,Patanjali,Patanjali Honey,Health,100.39,6,0,0.0,30.12,632.46,2024-11-16,18:58,UPI,602.34,4.7619,30.12,7.4,Meera Verma,193
INV00010013,CUST1675,Vivaan Mukherjee,Salt Lake,Kolkata,West Bengal,Member,Female,Patanjali,Patanjali Honey,Health,1025.8,5,20,1025.8,205.16,4308.36,2022-11-02,09:56,UPI,5129.0,4.7619,205.16,4.9,Rohan Pramanik,384
INV00010014,CUST1875,Karan Nair,Salt Lake,Kolkata,West Bengal,Regular,Female,Britannia,Britannia Bread,Bakery,1006.33,8,5,402.53,382.41,8030.52,2022-06-15,17:54,UPI,8050.64,4.7619,382.41,9.4,Rahul Patel,352
INV00010015,CUST1082,Arjun Reddy,Salt Lake,Kolkata,West Bengal,Regular,Female,HUL,Red Label Tea,Beverages,299.18,7,10,209.43,94.24,1979.07,2022-07-16,12:17,Cash,2094.26,4.7619,94.24,7.1,Vivaan Verma,52
INV00010016,CUST1117,Ananya Singh,Hyderabad,Hyderabad,Telangana,Regular,Female,Patanjali,Patanjali Honey,Health,933.85,3,5,140.08,133.07,2794.54,2024-01-11,15:56,UPI,2801.55,4.7619,133.07,5.3,Priya Ghosh,420
INV00010017,CUST2006,Akash Nair,Kolkata Central,Kolkata,West Bengal,Regular,Female,Unilever,Dove Soap,Personal Care,1108.3,1,20,221.66,44.33,930.97,2022-03-11,22:39,Credit Card,1108.3,4.7619,44.33,9.3,Saanvi Verma,38
INV00010018,CUST2087,Sneha Mukherjee,Hyderabad,Hyderabad,Telangana,Regular,Male,Tata,Tata Salt,Grocery,805.83,6,0,0.0,241.75,5076.73,2023-08-30,18:12,Credit Card,4834.98,4.7619,241.75,8.7,Krishna Reddy,98
INV00010019,CUST2197,Aarav Reddy,Howrah,Howrah,West Bengal,Member,Female,Colgate,Colgate Toothpaste,Personal Care,1024.35,5,20,1024.35,204.87,4302.27,2022-07-11,21:08,UPI,5121.75,4.7619,204.87,10.0,Krishna Jain,162
INV00010020,CUST2076,Krishna Verma,Chennai,Chennai,Tamil Nadu,Wholesale,Male,Britannia,Britannia Bread,Bakery,875.86,7,0,0.0,306.55,6437.57,2023-08-18,13:06,Credit Card,6131.02,4.7619,306.55,8.1,Rahul Nair,304
INV00010021,CUST1863,Ishita Yadav,Hyderabad,Hyderabad,Telangana,Member,Male,Tata,Tata Tea Gold,Beverages,656.17,1,20,131.23,26.25,551.19,2022-03-05,10:54,UPI,656.17,4.7619,26.25,8.7,Pooja Jain,177
INV00010022,CUST1969,Karan Yadav,Salt Lake,Kolkata,West Bengal,Member,Female,Adani Wilmar,Fortune Sunflower Oil,Grocery,605.45,2,0,0.0,60.55,1271.45,2024-12-05,18:55,Wallet,1210.9,4.7619,60.55,4.8,Krishna Verma,471
INV00010023,CUST1115,Karan Singh,Delhi NCR,New Delhi,Delhi,Member,Female,P&G,Tide Detergent,Home Care,905.6,3,20,543.36,108.67,2282.11,2023-02-09,11:35,Wallet,2716.8,4.7619,108.67,9.9,Riya Reddy,459
INV00010024,CUST1532,Sneha Pramanik,Mumbai,Mumbai,Maharashtra,Regular,Male,Coca-Cola,Coca-Cola,Beverages,161.65,8,5,64.66,61.43,1289.97,2023-05-04,18:07,Wallet,1293.2,4.7619,61.43,6.0,Pooja Gupta,179
INV00010025,CUST1468,Pooja Gupta,Delhi NCR,New Delhi,Delhi,Member,Female,P&G,Tide Detergent,Home Care,617.11,8,15,740.53,209.82,4406.17,2022-06-06,18:24,UPI,4936.88,4.7619,209.82,6.6,Aarav Reddy,240
INV00010026,CUST1589,Rohan Reddy,Salt Lake,Kolkata,West Bengal,Wholesale,Female,Cadbury,Bournvita,Health,252.1,3,0,0.0,37.81,794.11,2024-07-23,15:38,Cash,756.3,4.7619,37.81,5.8,Ananya Das,66
INV00010027,CUST2247,Aditi Mukherjee,Hyderabad,Hyderabad,Telangana,Wholesale,Male,Tata,Tata Tea Gold,Beverages,940.95,8,5,376.38,357.56,7508.78,2022-11-13,21:59,Credit Card,7527.6,4.7619,357.56,5.2,Aditi Singh,273
INV00010028,CUST2234,Pooja Patel,Mumbai,Mumbai,Maharashtra,Regular,Male,Patanjali,Patanjali Honey,Health,500.65,2,0,0.0,50.06,1051.36,2024-02-07,13:49,Credit Card,1001.3,4.7619,50.06,4.2,Arjun Roy,21
INV00010029,CUST2372,Riya Jain,Delhi NCR,New Delhi,Delhi,Member,Male,Colgate,Colgate Toothpaste,Personal Care,567.57,3,5,85.14,80.88,1698.45,2024-05-08,22:34,Wallet,1702.71,4.7619,80.88,6.2,Akash Jain,279
INV00010030,CUST2102,Akash Patel,Pune,Pune,Maharashtra,Member,Female,Cadbury,Bournvita,Health,1152.53,8,0,0.0,461.01,9681.25,2022-09-14,22:13,Credit Card,9220.24,4.7619,461.01,7.2,Saanvi Pramanik,391
INV00010031,CUST1884,Akash Verma,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Male,Amul,Amul Butter,Dairy,562.91,1,5,28.15,26.74,561.5,2022-12-08,09:57,Debit Card,562.91,4.7619,26.74,9.1,Sneha Nair,335
INV00010032,CUST2271,Rohan Gupta,Salt Lake,Kolkata,West Bengal,Member,Male,Cadbury,Bournvita,Health,992.16,3,15,446.47,126.5,2656.51,2022-01-09,12:59,Wallet,2976.48,4.7619,126.5,9.7,Diya Jain,375
INV00010033,CUST2469,Meera Nair,Mumbai,Mumbai,Maharashtra,Member,Female,PepsiCo,Lay's Chips,Snacks,775.57,6,10,465.34,209.4,4397.48,2022-09-13,12:08,Credit Card,4653.42,4.7619,209.4,8.5,Rohan Nair,64
INV00010034,CUST1625,Arjun Yadav,Howrah,Howrah,West Bengal,Wholesale,Male,Britannia,Britannia Bread,Bakery,941.74,6,5,282.52,268.4,5636.32,2022-09-01,20:06,UPI,5650.44,4.7619,268.4,4.6,Sneha Gupta,47
INV00010035,CUST1271,Aditya Patel,Bengaluru,Bengaluru,Karnataka,Wholesale,Female,Unilever,Dove Soap,Personal Care,314.05,3,0,0.0,47.11,989.26,2022-12-02,17:50,UPI,942.15,4.7619,47.11,5.5,Meera Jain,257
INV00010036,CUST2203,Krishna Singh,Pune,Pune,Maharashtra,Regular,Female,HUL,Surf Excel,Home Care,650.01,8,5,260.0,247.0,5187.08,2024-05-14,14:55,Credit Card,5200.08,4.7619,247.0,4.9,Aarav Mukherjee,16
INV00010037,CUST1798,Priya Das,Pune,Pune,Maharashtra,Regular,Female,India Gate,Basmati Rice,Grocery,619.03,3,20,371.42,74.28,1559.95,2023-12-27,08:06,UPI,1857.09,4.7619,74.28,7.4,Diya Sharma,13
INV00010038,CUST1167,Ishita Gupta,Delhi NCR,New Delhi,Delhi,Regular,Female,Tata,Tata Salt,Grocery,826.67,6,5,248.0,235.6,4947.62,2024-12-16,15:02,Wallet,4960.02,4.7619,235.6,8.6,Diya Sharma,397
INV00010039,CUST1578,Karan Jain,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Male,Nestlé,Maggi Noodles,Instant Food,760.17,7,15,798.18,226.15,4749.16,2024-06-06,13:41,UPI,5321.19,4.7619,226.15,6.7,Krishna Patel,87
INV00010040,CUST2343,Karan Ghosh,Kolkata Central,Kolkata,West Bengal,Regular,Male,Nestlé,Nescafé Coffee,Beverages,1124.74,8,10,899.79,404.91,8503.04,2023-12-13,09:20,Credit Card,8997.92,4.7619,404.91,6.2,Akash Jain,101
INV00010041,CUST1489,Vivaan Sharma,Bengaluru,Bengaluru,Karnataka,Wholesale,Male,Unilever,Clinic Plus Shampoo,Personal Care,333.7,3,0,0.0,50.06,1051.16,2023-07-14,21:29,Wallet,1001.1,4.7619,50.06,6.1,Aditi Mukherjee,103
INV00010042,CUST1874,Priya Roy,Mumbai,Mumbai,Maharashtra,Member,Male,HUL,Red Label Tea,Beverages,1016.28,4,0,0.0,203.26,4268.38,2024-12-29,13:37,Cash,4065.12,4.7619,203.26,5.7,Ananya Ghosh,232
INV00010043,CUST2003,Pooja Sharma,Pune,Pune,Maharashtra,Wholesale,Male,Nestlé,Nescafé Coffee,Beverages,471.52,4,5,94.3,89.59,1881.37,2024-01-26,10:32,Debit Card,1886.08,4.7619,89.59,8.2,Riya Verma,15
INV00010044,CUST2312,Vivaan Pramanik,Bengaluru,Bengaluru,Karnataka,Regular,Female,HUL,Red Label Tea,Beverages,186.69,1,10,18.67,8.4,176.42,2022-01-29,12:36,UPI,186.69,4.7619,8.4,8.0,Karan Jain,148
INV00010045,CUST2115,Priya Yadav,Hyderabad,Hyderabad,Telangana,Wholesale,Female,Unilever,Lux Soap,Personal Care,620.14,6,15,558.13,158.14,3320.85,2023-01-08,19:08,Debit Card,3720.84,4.7619,158.14,8.1,Priya Mukherjee,388
INV00010046,CUST1106,Ananya Gupta,Pune,Pune,Maharashtra,Member,Male,Amul,Amul Butter,Dairy,319.05,6,20,382.86,76.57,1608.01,2024-08-13,12:53,Credit Card,1914.3,4.7619,76.57,5.5,Krishna Pramanik,391
INV00010047,CUST1160,Priya Reddy,Kolkata Central,Kolkata,West Bengal,Member,Female,HUL,Red Label Tea,Beverages,842.36,6,0,0.0,252.71,5306.87,2022-05-24,18:28,Credit Card,5054.16,4.7619,252.71,4.5,Aditi Jain,277
INV00010048,CUST1920,Krishna Patel,Bengaluru,Bengaluru,Karnataka,Member,Female,Parle,Parle-G,Snacks,494.53,2,15,148.36,42.03,882.73,2022-12-30,15:50,Credit Card,989.06,4.7619,42.03,9.6,Akash Patel,414
INV00010049,CUST1604,Neha Gupta,Delhi NCR,New Delhi,Delhi,Wholesale,Female,Nestlé,Nescafé Coffee,Beverages,358.82,1,0,0.0,17.94,376.76,2022-02-26,10:52,Cash,358.82,4.7619,17.94,8.6,Karan Patel,472
INV00010050,CUST1496,Sneha Gupta,Bengaluru,Bengaluru,Karnataka,Regular,Female,HUL,Surf Excel,Home Care,285.71,2,15,85.71,24.29,510.0,2024-10-22,19:12,Debit Card,571.42,4.7619,24.29,4.9,Vivaan Ghosh,131
INV00010051,CUST1399,Neha Yadav,Hyderabad,Hyderabad,Telangana,Wholesale,Male,Nestlé,Maggi Noodles,Instant Food,803.84,1,0,0.0,40.19,844.03,2024-10-14,19:47,Debit Card,803.84,4.7619,40.19,8.9,Krishna Yadav,391
INV00010052,CUST1010,Vivaan Ghosh,Mumbai,Mumbai,Maharashtra,Regular,Female,ITC,Aashirvaad Atta,Grocery,844.98,4,0,0.0,169.0,3548.92,2023-09-23,20:30,Cash,3379.92,4.7619,169.0,7.7,Ananya Nair,148
INV00010053,CUST1103,Vivaan Pramanik,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,Unilever,Lux Soap,Personal Care,696.07,4,20,556.86,111.37,2338.79,2023-11-23,20:56,UPI,2784.28,4.7619,111.37,8.8,Ishita Mukherjee,195
INV00010054,CUST2319,Vivaan Gupta,Bengaluru,Bengaluru,Karnataka,Wholesale,Male,Nestlé,Nescafé Coffee,Beverages,1004.36,3,10,301.31,135.59,2847.36,2022-05-29,17:35,Cash,3013.08,4.7619,135.59,3.7,Arjun Gupta,152
INV00010055,CUST1337,Akash Reddy,Bengaluru,Bengaluru,Karnataka,Wholesale,Male,Unilever,Clinic Plus Shampoo,Personal Care,1135.21,3,10,340.56,153.25,3218.32,2022-06-21,09:30,Wallet,3405.63,4.7619,153.25,8.7,Karan Patel,498
INV00010056,CUST1701,Diya Ghosh,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,Cadbury,Dairy Milk,Confectionery,1056.33,5,20,1056.33,211.27,4436.59,2022-11-08,10:18,Debit Card,5281.65,4.7619,211.27,4.9,Akash Nair,285
INV00010057,CUST2222,Rohan Pramanik,Ahmedabad,Ahmedabad,Gujarat,Regular,Female,Patanjali,Patanjali Honey,Health,805.6,7,0,0.0,281.96,5921.16,2024-02-17,09:29,Cash,5639.2,4.7619,281.96,9.1,Ananya Yadav,135
INV00010058,CUST1402,Rahul Reddy,Kolkata Central,Kolkata,West Bengal,Regular,Male,Britannia,Good Day Biscuits,Snacks,818.78,6,0,0.0,245.63,5158.31,2024-07-24,11:34,Credit Card,4912.68,4.7619,245.63,5.9,Pooja Ghosh,249
INV00010059,CUST1689,Diya Roy,Pune,Pune,Maharashtra,Regular,Male,Britannia,Good Day Biscuits,Snacks,425.58,1,20,85.12,17.02,357.48,2023-01-15,22:13,Cash,425.58,4.7619,17.02,9.1,Ishita Gupta,247
INV00010060,CUST1136,Rohan Mukherjee,Chennai,Chennai,Tamil Nadu,Member,Male,Nestlé,Nescafé Coffee,Beverages,671.78,5,5,167.94,159.55,3350.51,2023-01-21,09:52,Cash,3358.9,4.7619,159.55,5.1,Aditi Yadav,318
INV00010061,CUST1325,Diya Verma,Kolkata Central,Kolkata,West Bengal,Regular,Female,Unilever,Dove Soap,Personal Care,251.23,2,10,50.25,22.61,474.82,2023-11-18,14:19,Debit Card,502.46,4.7619,22.61,7.2,Diya Mukherjee,72
INV00010062,CUST1388,Ishita Sharma,Delhi NCR,New Delhi,Delhi,Wholesale,Male,Parle,Parle-G,Snacks,582.56,8,0,0.0,233.02,4893.5,2023-12-16,09:57,Debit Card,4660.48,4.7619,233.02,4.1,Riya Reddy,118
INV00010063,CUST1732,Sneha Mukherjee,Kolkata Central,Kolkata,West Bengal,Member,Female,ITC,Aashirvaad Atta,Grocery,60.68,3,20,36.41,7.28,152.91,2023-10-02,15:39,Credit Card,182.04,4.7619,7.28,9.3,Sneha Das,434
INV00010064,CUST1224,Sneha Gupta,Bengaluru,Bengaluru,Karnataka,Wholesale,Female,Unilever,Clinic Plus Shampoo,Personal Care,1073.59,8,5,429.44,407.96,8567.24,2023-07-05,13:40,Cash,8588.72,4.7619,407.96,6.6,Krishna Reddy,364
INV00010065,CUST1388,Aarav Verma,Kolkata Central,Kolkata,West Bengal,Wholesale,Male,P&G,Tide Detergent,Home Care,1031.91,5,15,773.93,219.28,4604.9,2022-12-18,17:50,Cash,5159.55,4.7619,219.28,4.0,Neha Pramanik,184
INV00010066,CUST1338,Priya Jain,Howrah,Howrah,West Bengal,Wholesale,Female,Amul,Amul Butter,Dairy,340.34,6,5,102.1,97.0,2036.94,2023-03-18,15:37,Debit Card,2042.04,4.7619,97.0,8.1,Sneha Verma,141
INV00010067,CUST1761,Ishita Das,Chennai,Chennai,Tamil Nadu,Regular,Male,PepsiCo,Pepsi,Beverages,612.55,5,20,612.55,122.51,2572.71,2023-04-17,14:21,Wallet,3062.75,4.7619,122.51,7.5,Priya Pramanik,208
INV00010068,CUST2316,Aditya Patel,Kolkata Central,Kolkata,West Bengal,Wholesale,Male,Nestlé,Maggi Noodles,Instant Food,68.19,8,5,27.28,25.91,544.15,2022-02-24,22:04,Credit Card,545.52,4.7619,25.91,9.4,Riya Nair,466
INV00010069,CUST2301,Karan Das,Howrah,Howrah,West Bengal,Wholesale,Male,HUL,Red Label Tea,Beverages,1000.7,6,5,300.21,285.2,5989.19,2024-05-23,09:01,Cash,6004.2,4.7619,285.2,7.7,Saanvi Sharma,471
INV00010070,CUST1197,Saanvi Roy,Kolkata Central,Kolkata,West Bengal,Member,Male,Cadbury,Dairy Milk,Confectionery,792.66,5,0,0.0,198.17,4161.47,2022-05-05,17:56,Credit Card,3963.3,4.7619,198.17,8.9,Karan Jain,394
INV00010071,CUST1734,Neha Reddy,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,HUL,Red Label Tea,Beverages,333.17,7,15,349.83,99.12,2081.48,2022-09-28,13:44,Cash,2332.19,4.7619,99.12,7.7,Sneha Yadav,205
INV00010072,CUST1662,Saanvi Gupta,Pune,Pune,Maharashtra,Regular,Female,Patanjali,Patanjali Honey,Health,906.95,7,15,952.3,269.82,5666.17,2022-02-08,09:01,Cash,6348.65,4.7619,269.82,7.9,Akash Das,482
INV00010073,CUST1789,Vivaan Nair,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Britannia,Good Day Biscuits,Snacks,406.42,5,10,203.21,91.44,1920.33,2022-04-27,14:08,Credit Card,2032.1,4.7619,91.44,4.9,Akash Gupta,389
INV00010074,CUST1085,Riya Gupta,Pune,Pune,Maharashtra,Regular,Female,Britannia,Britannia Bread,Bakery,122.76,7,10,85.93,38.67,812.06,2024-04-15,09:43,UPI,859.32,4.7619,38.67,5.5,Diya Ghosh,96
INV00010075,CUST2231,Krishna Gupta,Mumbai,Mumbai,Maharashtra,Member,Female,Unilever,Clinic Plus Shampoo,Personal Care,788.14,2,5,78.81,74.87,1572.34,2022-03-09,10:18,Credit Card,1576.28,4.7619,74.87,7.5,Ishita Roy,415
INV00010076,CUST2378,Rahul Mukherjee,Hyderabad,Hyderabad,Telangana,Wholesale,Male,Amul,Amul Milk,Dairy,438.07,2,10,87.61,39.43,827.96,2023-06-04,10:56,UPI,876.14,4.7619,39.43,6.2,Rahul Jain,331
INV00010077,CUST2271,Neha Sharma,Delhi NCR,New Delhi,Delhi,Regular,Female,Unilever,Lux Soap,Personal Care,794.69,2,0,0.0,79.47,1668.85,2024-11-04,11:24,Cash,1589.38,4.7619,79.47,7.8,Priya Nair,12
INV00010078,CUST1073,Diya Singh,Pune,Pune,Maharashtra,Member,Female,PepsiCo,Lay's Chips,Snacks,320.83,7,20,449.16,89.83,1886.48,2023-07-25,16:01,Cash,2245.81,4.7619,89.83,7.1,Riya Gupta,265
INV00010079,CUST1980,Arjun Yadav,Hyderabad,Hyderabad,Telangana,Member,Male,India Gate,Basmati Rice,Grocery,223.2,8,20,357.12,71.42,1499.9,2022-06-08,18:05,UPI,1785.6,4.7619,71.42,4.1,Priya Patel,74
INV00010080,CUST2370,Diya Reddy,Kolkata Central,Kolkata,West Bengal,Regular,Male,Nestlé,Maggi Noodles,Instant Food,351.78,6,20,422.14,84.43,1772.97,2024-07-31,17:25,Wallet,2110.68,4.7619,84.43,6.8,Akash Jain,465
INV00010081,CUST2360,Ishita Roy,Pune,Pune,Maharashtra,Wholesale,Female,Britannia,Britannia Bread,Bakery,787.86,8,10,630.29,283.63,5956.22,2022-04-06,17:58,Debit Card,6302.88,4.7619,283.63,9.8,Ishita Nair,108
INV00010082,CUST1668,Ananya Jain,Mumbai,Mumbai,Maharashtra,Wholesale,Male,Parle,Parle-G,Snacks,420.7,1,5,21.04,19.98,419.64,2023-06-12,10:28,Cash,420.7,4.7619,19.98,4.1,Priya Singh,301
INV00010083,CUST1905,Aditi Mukherjee,Delhi NCR,New Delhi,Delhi,Regular,Female,Unilever,Dove Soap,Personal Care,741.29,5,10,370.64,166.79,3502.6,2022-04-10,20:41,Wallet,3706.45,4.7619,166.79,8.5,Priya Pramanik,105
INV00010084,CUST1340,Rohan Mukherjee,Ahmedabad,Ahmedabad,Gujarat,Member,Female,HUL,Surf Excel,Home Care,701.31,1,20,140.26,28.05,589.1,2024-10-27,15:53,Debit Card,701.31,4.7619,28.05,7.7,Akash Reddy,144
INV00010085,CUST1400,Akash Mukherjee,Pune,Pune,Maharashtra,Regular,Male,Unilever,Lux Soap,Personal Care,974.19,6,20,1169.03,233.81,4909.92,2024-06-01,14:46,Wallet,5845.14,4.7619,233.81,5.9,Aditi Verma,468
INV00010086,CUST1968,Riya Pramanik,Kolkata Central,Kolkata,West Bengal,Member,Male,Nestlé,Nescafé Coffee,Beverages,1049.09,5,20,1049.09,209.82,4406.18,2024-05-07,17:48,Wallet,5245.45,4.7619,209.82,10.0,Ishita Reddy,16
INV00010087,CUST2018,Riya Patel,Pune,Pune,Maharashtra,Regular,Female,Britannia,Good Day Biscuits,Snacks,726.61,6,10,435.97,196.18,4119.87,2024-02-23,21:17,UPI,4359.66,4.7619,196.18,4.6,Pooja Gupta,191
INV00010088,CUST2353,Pooja Yadav,Hyderabad,Hyderabad,Telangana,Regular,Female,HUL,Red Label Tea,Beverages,286.32,6,10,171.79,77.31,1623.44,2023-08-27,09:45,UPI,1717.92,4.7619,77.31,7.5,Aditi Reddy,41
INV00010089,CUST1983,Pooja Sharma,Salt Lake,Kolkata,West Bengal,Regular,Male,Unilever,Clinic Plus Shampoo,Personal Care,909.6,3,10,272.88,122.8,2578.72,2024-09-27,21:53,Debit Card,2728.8,4.7619,122.8,7.6,Priya Verma,441
INV00010090,CUST1829,Karan Pramanik,Ahmedabad,Ahmedabad,Gujarat,Member,Female,Cadbury,Dairy Milk,Confectionery,276.89,3,0,0.0,41.53,872.2,2024-01-20,13:30,Debit Card,830.67,4.7619,41.53,9.1,Rahul Yadav,144
INV00010091,CUST1540,Meera Reddy,Howrah,Howrah,West Bengal,Member,Female,Coca-Cola,Coca-Cola,Beverages,161.08,6,15,144.97,41.08,862.59,2022-02-13,17:42,Credit Card,966.48,4.7619,41.08,5.2,Neha Gupta,273
INV00010092,CUST2173,Pooja Singh,Pune,Pune,Maharashtra,Wholesale,Female,Tata,Tata Tea Gold,Beverages,578.22,8,0,0.0,231.29,4857.05,2024-01-24,17:11,Credit Card,4625.76,4.7619,231.29,8.0,Saanvi Yadav,409
INV00010093,CUST1798,Neha Patel,Mumbai,Mumbai,Maharashtra,Wholesale,Female,PepsiCo,Pepsi,Beverages,969.62,8,10,775.7,349.06,7330.32,2023-03-07,17:18,Credit Card,7756.96,4.7619,349.06,9.3,Akash Jain,102
INV00010094,CUST1650,Aarav Mukherjee,Bengaluru,Bengaluru,Karnataka,Regular,Female,Cadbury,Dairy Milk,Confectionery,642.89,5,20,642.89,128.58,2700.14,2023-03-13,13:07,Cash,3214.45,4.7619,128.58,5.1,Saanvi Reddy,36
INV00010095,CUST1446,Saanvi Ghosh,Howrah,Howrah,West Bengal,Wholesale,Male,Britannia,Good Day Biscuits,Snacks,959.48,8,5,383.79,364.6,7656.65,2022-11-19,12:18,UPI,7675.84,4.7619,364.6,7.3,Aditya Das,215
INV00010096,CUST1146,Meera Ghosh,Howrah,Howrah,West Bengal,Member,Male,PepsiCo,Lay's Chips,Snacks,94.13,3,15,42.36,12.0,252.03,2022-08-23,22:29,Cash,282.39,4.7619,12.0,8.9,Aarav Roy,9
INV00010097,CUST1733,Aditya Ghosh,Hyderabad,Hyderabad,Telangana,Regular,Female,Amul,Amul Milk,Dairy,302.21,7,20,423.09,84.62,1777.0,2023-05-31,11:56,UPI,2115.47,4.7619,84.62,9.6,Krishna Roy,351
INV00010098,CUST2076,Vivaan Das,Mumbai,Mumbai,Maharashtra,Wholesale,Male,PepsiCo,Pepsi,Beverages,879.51,7,20,1231.31,246.26,5171.52,2023-03-11,20:53,Wallet,6156.57,4.7619,246.26,9.3,Meera Jain,301
INV00010099,CUST1678,Diya Verma,Howrah,Howrah,West Bengal,Wholesale,Female,Patanjali,Patanjali Honey,Health,706.72,7,20,989.41,197.88,4155.51,2024-12-09,18:13,Cash,4947.04,4.7619,197.88,9.1,Ananya Jain,317
INV00010100,CUST1249,Rahul Pramanik,Bengaluru,Bengaluru,Karnataka,Regular,Male,Unilever,Dove Soap,Personal Care,372.95,8,10,298.36,134.26,2819.5,2022-12-22,20:56,Credit Card,2983.6,4.7619,134.26,4.0,Rahul Reddy,113
INV00010101,CUST1846,Meera Mukherjee,Pune,Pune,Maharashtra,Member,Female,Britannia,Britannia Bread,Bakery,910.84,6,5,273.25,259.59,5451.38,2024-01-11,09:40,Cash,5465.04,4.7619,259.59,8.9,Rahul Gupta,257
INV00010102,CUST1094,Sneha Nair,Kolkata Central,Kolkata,West Bengal,Wholesale,Male,Cadbury,Dairy Milk,Confectionery,888.09,3,10,266.43,119.89,2517.73,2023-04-04,17:30,Wallet,2664.27,4.7619,119.89,8.0,Riya Gupta,12
INV00010103,CUST1194,Ananya Das,Delhi NCR,New Delhi,Delhi,Wholesale,Male,India Gate,Basmati Rice,Grocery,1048.64,7,5,367.02,348.67,7322.13,2023-12-01,08:10,Wallet,7340.48,4.7619,348.67,6.3,Diya Pramanik,90
INV00010104,CUST1355,Sneha Patel,Howrah,Howrah,West Bengal,Regular,Female,HUL,Surf Excel,Home Care,387.22,3,10,116.17,52.27,1097.76,2023-09-30,13:08,Wallet,1161.66,4.7619,52.27,4.2,Saanvi Yadav,397
INV00010105,CUST1632,Sneha Nair,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Unilever,Dove Soap,Personal Care,378.37,2,10,75.67,34.05,715.12,2022-08-06,13:32,Credit Card,756.74,4.7619,34.05,3.7,Neha Das,351
INV00010106,CUST2470,Neha Gupta,Salt Lake,Kolkata,West Bengal,Regular,Female,Amul,Amul Milk,Dairy,606.72,6,15,546.05,154.71,3248.98,2023-11-07,21:07,Wallet,3640.32,4.7619,154.71,8.4,Rohan Ghosh,410
INV00010107,CUST1032,Vivaan Roy,Pune,Pune,Maharashtra,Member,Female,Colgate,Colgate Toothpaste,Personal Care,660.8,1,15,99.12,28.08,589.76,2022-04-15,15:20,Debit Card,660.8,4.7619,28.08,6.7,Ananya Jain,103
INV00010108,CUST1624,Rohan Singh,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Male,PepsiCo,Pepsi,Beverages,670.34,4,0,0.0,134.07,2815.43,2024-03-10,22:42,Debit Card,2681.36,4.7619,134.07,7.8,Neha Das,250
INV00010109,CUST1687,Aditi Ghosh,Delhi NCR,New Delhi,Delhi,Wholesale,Female,Coca-Cola,Coca-Cola,Beverages,958.7,3,5,143.81,136.61,2868.9,2022-05-11,22:15,Cash,2876.1,4.7619,136.61,5.3,Diya Patel,202
INV00010110,CUST2328,Ishita Verma,Pune,Pune,Maharashtra,Regular,Female,Nestlé,Nescafé Coffee,Beverages,748.11,6,5,224.43,213.21,4477.44,2024-11-18,11:10,UPI,4488.66,4.7619,213.21,8.4,Rohan Das,214
INV00010111,CUST2302,Sneha Gupta,Howrah,Howrah,West Bengal,Regular,Female,Cadbury,Dairy Milk,Confectionery,845.58,7,0,0.0,295.95,6215.01,2023-12-25,16:51,UPI,5919.06,4.7619,295.95,3.5,Aarav Reddy,439
INV00010112,CUST2299,Rahul Gupta,Chennai,Chennai,Tamil Nadu,Wholesale,Male,Unilever,Lux Soap,Personal Care,1155.16,6,15,1039.64,294.57,6185.89,2023-02-27,19:10,Credit Card,6930.96,4.7619,294.57,4.4,Vivaan Roy,282
INV00010113,CUST1199,Neha Verma,Howrah,Howrah,West Bengal,Member,Female,PepsiCo,Pepsi,Beverages,521.01,4,0,0.0,104.2,2188.24,2023-10-18,15:35,Wallet,2084.04,4.7619,104.2,3.9,Ananya Sharma,474
